book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
1000,10194157,10194157,15093325,66,805094598,9780805094600.0,Leigh Bardugo,2012.0,Shadow and Bone,"Shadow and Bone (Shadow and Bone, #1)",eng,4.05,135225,149447,17829,2619,6318,27165,57759,55586,https://images.gr-assets.com/books/1339533695m/10194157.jpg,https://images.gr-assets.com/books/1339533695s/10194157.jpg
1001,15797938,15797938,6463092,114,770437850,9780770437860.0,"Herman Koch, Sam Garrett",2009.0,Het diner,The Dinner,eng,3.22,74979,99070,14162,5722,16486,37029,30375,9458,https://images.gr-assets.com/books/1355949630m/15797938.jpg,https://images.gr-assets.com/books/1355949630s/15797938.jpg
1017,17572903,17572903,19249629,71,670026611,9780670026620.0,Jojo Moyes,2012.0,The Girl You Left Behind,The Girl You Left Behind,eng,3.95,80991,98231,7820,3606,4459,18512,38681,32973,https://images.gr-assets.com/books/1366558957m/17572903.jpg,https://images.gr-assets.com/books/1366558957s/17572903.jpg
1018,68487,25300956,4668002,94,6480101,9780006480100.0,Robin Hobb,1996.0,Royal Assassin,"Royal Assassin (Farseer Trilogy, #2)",eng,4.21,82608,102563,2699,862,2945,15073,38597,45086,https://images.gr-assets.com/books/1387145228m/68487.jpg,https://images.gr-assets.com/books/1387145228s/68487.jpg
1022,20613470,20613470,25128502,46,1619630656,9781619630660.0,Sarah J. Maas,2014.0,Heir of Fire,"Heir of Fire (Throne of Glass, #3)",eng,4.53,123843,142858,16235,694,1923,10589,36979,92673,https://images.gr-assets.com/books/1460846511m/20613470.jpg,https://images.gr-assets.com/books/1460846511s/20613470.jpg
1028,26247008,26247008,49997474,45,1250069793,9781250069800.0,Liane Moriarty,2016.0,Truly Madly Guilty,Truly Madly Guilty,eng,3.55,90477,116339,11983,2752,10961,41045,42953,18628,https://images.gr-assets.com/books/1491249206m/26247008.jpg,https://images.gr-assets.com/books/1491249206s/26247008.jpg
1029,15704307,15704307,19113524,28,1607066017,9781607066020.0,"Brian K. Vaughan, Fiona Staples",2012.0,"Saga, Volume One","Saga, Vol. 1 (Saga, #1)",eng,4.25,131906,134562,8697,5192,4790,14126,37110,73344,https://images.gr-assets.com/books/1486028947m/15704307.jpg,https://images.gr-assets.com/books/1486028947s/15704307.jpg
1033,438492,438492,1168377,87,64407683,9780064407690.0,"Lemony Snicket, Brett Helquist",2000.0,The Wide Window,"The Wide Window (A Series of Unfortunate Events, #3)",eng,3.91,118624,124211,3625,1276,6205,33273,45136,38321,https://images.gr-assets.com/books/1320705923m/438492.jpg,https://images.gr-assets.com/books/1320705923s/438492.jpg
1044,22716447,30268522,41897766,18,804138141,9780804138150.0,Mindy Kaling,2015.0,Why Not Me?,Why Not Me?,eng,3.89,74199,106929,7736,2037,5274,25842,42829,30947,https://images.gr-assets.com/books/1442548684m/22716447.jpg,https://images.gr-assets.com/books/1442548684s/22716447.jpg
1046,23453112,23453112,43014915,39,1594206279,9781594206280.0,"Aziz Ansari, Eric Klinenberg",2015.0,Modern Romance,Modern Romance,eng,3.85,94231,105957,10334,1640,4958,26742,46453,26164,https://images.gr-assets.com/books/1432335014m/23453112.jpg,https://images.gr-assets.com/books/1432335014s/23453112.jpg
1062,22918050,22918050,42484814,63,,,Kiera Cass,2015.0,The Heir,"The Heir (The Selection, #4)",eng,3.85,111044,126852,14043,2882,8973,32084,43021,39892,https://images.gr-assets.com/books/1422993526m/22918050.jpg,https://images.gr-assets.com/books/1422993526s/22918050.jpg
1065,25735012,25735012,43699375,83,316349933,9780316349930.0,"Robert Galbraith, J.K. Rowling",2015.0,Career of Evil,"Career of Evil (Cormoran Strike, #3)",eng,4.21,66979,95274,10254,550,1926,12591,42325,37882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1076,25781157,25781157,45630747,46,62414216,9780062414210.0,Cynthia D'Aprix Sweeney,2016.0,The Nest,The Nest,eng,3.45,79762,96364,10214,2615,9810,36492,36673,10774,https://images.gr-assets.com/books/1461354827m/25781157.jpg,https://images.gr-assets.com/books/1461354827s/25781157.jpg
1141,13099738,13099738,18272194,33,761169253,9780761169250.0,Austin Kleon,2010.0,Steal Like an Artist,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,en-US,3.86,93625,97114,3270,6460,6550,18714,27654,37736,https://images.gr-assets.com/books/1404576602m/13099738.jpg,https://images.gr-assets.com/books/1404576602s/13099738.jpg
1163,65119,65119,1209957,83,439272637,9780439272640.0,"Lemony Snicket, Brett Helquist",2000.0,The Miserable Mill,"The Miserable Mill (A Series of Unfortunate Events, #4)",en-US,3.83,101325,109009,2962,1298,7142,31785,37268,31516,https://images.gr-assets.com/books/1352146209m/65119.jpg,https://images.gr-assets.com/books/1352146209s/65119.jpg
1173,25074850,25074850,27669153,111,385354282,9780385354290.0,"David Lagercrantz, Stieg Larsson, George Goulding",2015.0,Det som inte dödar oss,"The Girl in the Spider's Web (Millennium, #4)",eng,3.73,53751,81860,9763,1850,5662,22883,33656,17809,https://images.gr-assets.com/books/1427843648m/25074850.jpg,https://images.gr-assets.com/books/1427843648s/25074850.jpg
1174,26893819,26893819,42856015,59,081299860X,9780812998600.0,Emma Cline,2016.0,The Girls,The Girls,eng,3.49,76761,94812,11573,2905,11033,32122,34599,14153,https://images.gr-assets.com/books/1492065338m/26893819.jpg,https://images.gr-assets.com/books/1492065338s/26893819.jpg
1187,13586707,35036409,19174054,9,1609450787,9781609450790.0,"Elena Ferrante, Ann Goldstein",2011.0,L'amica geniale,My Brilliant Friend (The Neapolitan Novels #1),eng,3.88,64637,88433,10235,2191,5663,19003,34930,26646,https://images.gr-assets.com/books/1343064947m/13586707.jpg,https://images.gr-assets.com/books/1343064947s/13586707.jpg
1190,10054335,10054335,14950407,49,670022691,9780670022690.0,Amor Towles,2011.0,Rules of Civility,Rules of Civility,eng,3.99,75541,85132,9257,1044,3843,17133,36063,27049,https://images.gr-assets.com/books/1311705045m/10054335.jpg,https://images.gr-assets.com/books/1311705045s/10054335.jpg
1198,22822858,22822858,42375710,55,385539258,9780385539260.0,Hanya Yanagihara,2015.0,A Little Life,A Little Life,eng,4.27,66782,85544,15267,2540,3792,9264,22287,47661,https://images.gr-assets.com/books/1446469353m/22822858.jpg,https://images.gr-assets.com/books/1446469353s/22822858.jpg
1200,10803121,10803121,15035863,45,765330423,9780765330420.0,Brandon Sanderson,2011.0,The Alloy of Law,"The Alloy of Law (Mistborn, #4)",eng,4.2,72185,84897,5303,271,1652,12408,36754,33812,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1203,12000020,12000020,16964419,41,1442408928,9781442408920.0,Benjamin Alire Sáenz,2012.0,Aristotle and Dante Discover the Secrets of the Universe,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)",,4.34,108884,123245,19200,2086,3759,13829,33659,69912,https://images.gr-assets.com/books/1328320260m/12000020.jpg,https://images.gr-assets.com/books/1328320260s/12000020.jpg
1220,24612118,24612118,43913972,50,1594634475,9781594634480.0,Lauren Groff,2015.0,Fates and Furies,Fates and Furies,eng,3.56,66085,77785,10342,3942,8645,21297,27975,15926,https://images.gr-assets.com/books/1434750235m/24612118.jpg,https://images.gr-assets.com/books/1434750235s/24612118.jpg
1225,131123,131123,1165972,75,64408639,9780064408640.0,"Lemony Snicket, Brett Helquist",2000.0,The Austere Academy,"The Austere Academy (A Series of Unfortunate Events, #5)",eng,3.97,99311,103396,2680,1005,4992,25048,37595,34756,https://images.gr-assets.com/books/1320706187m/131123.jpg,https://images.gr-assets.com/books/1320706187s/131123.jpg
1233,150037,150037,324576,62,60566221,9780060566230.0,"Lemony Snicket, Brett Helquist",2001.0,The Vile Village,"The Vile Village (A Series of Unfortunate Events, #7)",eng,3.94,89733,95791,1935,1165,4930,24324,33902,31470,https://images.gr-assets.com/books/1352066958m/150037.jpg,https://images.gr-assets.com/books/1352066958s/150037.jpg
1240,1848444,1848444,2766104,13,582416396,9780582416390.0,"Ronald Holt, Arthur Conan Doyle",1891.0,A Scandal in Bohemia,"A Scandal in Bohemia (The Adventures of Sherlock Holmes, #1)",,4.22,65422,65548,538,1003,1472,9654,23231,30188,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1241,10587120,10587120,15494456,21,805093079,9780805093070.0,"Bill O'Reilly, Martin Dugard",2011.0,Killing Lincoln: The Shocking Assassination that Changed America Forever,Killing Lincoln: The Shocking Assassination that Changed America Forever,eng,4.02,71868,76669,5847,3032,3067,12962,28216,29392,https://images.gr-assets.com/books/1317793681m/10587120.jpg,https://images.gr-assets.com/books/1317793681s/10587120.jpg
1263,8855321,8855321,13730452,55,1841499889,9781841499890.0,James S.A. Corey,2011.0,Leviathan Wakes,"Leviathan Wakes (The Expanse, #1)",eng,4.2,68416,82905,6831,638,2046,11177,35570,33474,https://images.gr-assets.com/books/1411013134m/8855321.jpg,https://images.gr-assets.com/books/1411013134s/8855321.jpg
1264,18006496,18006496,25272067,36,1619636042,9781619636040.0,Sarah J. Maas,2015.0,Queen of Shadows,"Queen of Shadows (Throne of Glass, #4)",eng,4.6,99067,114854,14430,830,1492,6544,24703,81285,https://images.gr-assets.com/books/1441230104m/18006496.jpg,https://images.gr-assets.com/books/1441230104s/18006496.jpg
1277,73186,73186,333464,52,310226058,9780310226060.0,Lee Strobel,1988.0,The Case for Christ,The Case for Christ,,4.1,67128,69643,1377,2248,3100,11150,21955,31190,https://images.gr-assets.com/books/1448776489m/73186.jpg,https://images.gr-assets.com/books/1448776489s/73186.jpg
1289,172327,172327,1168344,66,60566213,9780060566210.0,"Lemony Snicket, Brett Helquist",2001.0,The Ersatz Elevator,"The Ersatz Elevator (A Series of Unfortunate Events, #6)",eng,4.01,90071,96706,2322,890,4245,22224,35182,34165,https://images.gr-assets.com/books/1352066916m/172327.jpg,https://images.gr-assets.com/books/1352066916s/172327.jpg
1325,1914973,1914973,6504351,56,670018864,9780670018860.0,Tana French,2008.0,The Likeness,"The Likeness (Dublin Murder Squad, #2)",eng,4.05,72480,80243,6945,915,2856,14814,34478,27180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1326,22551730,22551730,42009388,46,307408868,9780307408860.0,Erik Larson,2015.0,Dead Wake: The Last Crossing of the Lusitania,Dead Wake: The Last Crossing of the Lusitania,eng,4.07,61439,73006,8719,1070,2171,12326,32604,24835,https://images.gr-assets.com/books/1408923747m/22551730.jpg,https://images.gr-assets.com/books/1408923747s/22551730.jpg
1341,18966819,18966819,26984955,63,345539826,9780345539820.0,Pierce Brown,2015.0,Golden Son,"Golden Son (Red Rising, #2)",eng,4.46,57614,79535,7737,338,1069,6783,25147,46198,https://images.gr-assets.com/books/1394684475m/18966819.jpg,https://images.gr-assets.com/books/1394684475s/18966819.jpg
1345,25574782,25574782,42937661,12,62430874,9780062430880.0,Karin Slaughter,2015.0,Pretty Girls,Pretty Girls,eng,3.95,60737,86626,8964,2344,4769,16789,33410,29314,https://images.gr-assets.com/books/1432205734m/25574782.jpg,https://images.gr-assets.com/books/1432205734s/25574782.jpg
1347,20926278,20926278,27239641,76,1476770387,9781476770380.0,Stephen King,2014.0,Revival,Revival,en-US,3.75,53662,69091,8563,1438,4573,19386,27879,15815,https://images.gr-assets.com/books/1394651975m/20926278.jpg,https://images.gr-assets.com/books/1394651975s/20926278.jpg
1353,13206900,13206900,18390887,40,312642989,9780312642980.0,Marissa Meyer,2015.0,Winter,"Winter (The Lunar Chronicles, #4)",eng,4.49,100464,110738,17494,359,1436,9090,32666,67187,https://images.gr-assets.com/books/1470057036m/13206900.jpg,https://images.gr-assets.com/books/1470057036s/13206900.jpg
1395,18498569,18498569,25328659,98,62306812,9780062306810.0,Jessie Burton,2014.0,The Miniaturist,The Miniaturist,eng,3.58,56344,72938,8777,2490,7022,22942,26801,13683,https://images.gr-assets.com/books/1392415313m/18498569.jpg,https://images.gr-assets.com/books/1392415313s/18498569.jpg
1418,44688,44688,938086,55,345335457,9780345335460.0,David Eddings,1983.0,Magician's Gambit,"Magician's Gambit (The Belgariad, #3)",,4.13,69616,72820,655,635,2441,13588,26335,29821,https://images.gr-assets.com/books/1315276590m/44688.jpg,https://images.gr-assets.com/books/1315276590s/44688.jpg
1433,28187230,28187230,48209164,37,1501132938,9781501132930.0,Ruth Ware,2016.0,The Woman in Cabin 10,The Woman in Cabin 10,eng,3.67,90541,109821,12391,2029,8795,33879,43732,21386,https://images.gr-assets.com/books/1465878007m/28187230.jpg,https://images.gr-assets.com/books/1465878007s/28187230.jpg
1442,21844019,23492671,41326408,60,1922182109,9781922182100.0,Graeme Simsion,2014.0,The Rosie Effect,"The Rosie Effect (Don Tillman, #2)",eng,3.56,27308,69847,8270,1191,6636,25126,25659,11235,https://images.gr-assets.com/books/1426407990m/21844019.jpg,https://images.gr-assets.com/books/1426407990s/21844019.jpg
1444,38501,38501,958661,85,006117758X,9780061177580.0,Charles Bukowski,1982.0,Ham on Rye,Ham on Rye,,4.16,54140,61743,2425,641,1897,9576,24523,25106,https://images.gr-assets.com/books/1388195001m/38501.jpg,https://images.gr-assets.com/books/1388195001s/38501.jpg
1453,18692431,18692431,26540216,86,553496646,9780553496640.0,"Nicola Yoon, David Yoon",2015.0,"Everything, Everything","Everything, Everything",eng,4.11,132552,150407,23712,2262,6555,25928,53989,61673,https://images.gr-assets.com/books/1450515891m/18692431.jpg,https://images.gr-assets.com/books/1450515891s/18692431.jpg
1461,194373,194373,6328892,639,192123092,9780192123090.0,Arthur Conan Doyle,1894.0,The Memoirs of Sherlock Holmes,The Memoirs of Sherlock Holmes,eng,4.32,56918,65984,1399,398,1005,8433,23292,32856,https://images.gr-assets.com/books/1410716044m/194373.jpg,https://images.gr-assets.com/books/1410716044s/194373.jpg
1471,7723542,7723542,10479953,77,765326264,9780765326260.0,W. Bruce Cameron,2010.0,A Dog's Purpose ,"A Dog's Purpose (A Dog's Purpose, #1)",en-US,4.35,65091,75517,10147,675,1742,8856,23625,40619,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1472,20560137,27774758,39113604,71,1595148035,9781595148030.0,Sabaa Tahir,2015.0,An Ember in the Ashes,"An Ember in the Ashes (An Ember in the Ashes, #1)",eng,4.32,45492,94982,14542,1316,2448,10085,31685,49448,https://images.gr-assets.com/books/1417957944m/20560137.jpg,https://images.gr-assets.com/books/1417957944s/20560137.jpg
1476,297792,297792,2146706,50,64410137,9780064410140.0,"Lemony Snicket, Brett Helquist",2003.0,The Slippery Slope,"The Slippery Slope (A Series of Unfortunate Events, #10)",en-US,4.0,81362,84253,1672,926,3956,19412,29849,30110,https://images.gr-assets.com/books/1343701012m/297792.jpg,https://images.gr-assets.com/books/1343701012s/297792.jpg
1482,22450859,22450859,21890979,24,1439199353,9781439199350.0,Anita Diamant,2014.0,The Boston Girl,The Boston Girl,eng,3.79,51603,60608,7303,841,3333,16733,26479,13222,https://images.gr-assets.com/books/1418103945m/22450859.jpg,https://images.gr-assets.com/books/1418103945s/22450859.jpg
1486,83346,83346,45962572,918,688120490,9780688120500.0,"Lewis Carroll, John Tenniel, Peter Glassman",1871.0,"Through the Looking-Glass, and What Alice Found There","Through the Looking-Glass, and What Alice Found There",eng,4.06,63050,77666,2131,1030,3785,16105,25471,31275,https://images.gr-assets.com/books/1359299332m/83346.jpg,https://images.gr-assets.com/books/1359299332s/83346.jpg
1490,22453035,23492589,41884478,73,1501100130,9781501100130.0,Stephen King,2015.0,Finders Keepers,"Finders Keepers (Bill Hodges Trilogy, #2)",eng,4.03,36541,65282,6876,372,1857,12964,30192,19897,https://images.gr-assets.com/books/1468705421m/22453035.jpg,https://images.gr-assets.com/books/1468705421s/22453035.jpg
1499,28587957,28587957,45950662,46,345544951,9780345544960.0,Jodi Picoult,2016.0,,Small Great Things,eng,4.35,73745,97404,11839,1035,2060,9633,33373,51303,https://images.gr-assets.com/books/1468057481m/28587957.jpg,https://images.gr-assets.com/books/1468057481s/28587957.jpg
1508,23346377,23346377,42905101,58,1846558913,9781846558920.0,Ruth Ware,2015.0,"In a Dark, Dark Wood ","In a Dark, Dark Wood",eng,3.65,67344,84171,9107,1904,6968,26321,32390,16588,https://images.gr-assets.com/books/1429521615m/23346377.jpg,https://images.gr-assets.com/books/1429521615s/23346377.jpg
1511,21535271,21535271,40864254,56,756410436,9780756410440.0,"Patrick Rothfuss, Nate  Taylor",2014.0,The Slow Regard of Silent Things,The Slow Regard of Silent Things (The Kingkiller Chronicle #2.5),eng,3.92,57716,70650,7633,2506,5300,14205,22248,26391,https://images.gr-assets.com/books/1398466695m/21535271.jpg,https://images.gr-assets.com/books/1398466695s/21535271.jpg
1522,4954833,4954833,5020624,86,1439138311,9781439138310.0,Colm Tóibín,2009.0,Brooklyn,Brooklyn,eng,3.63,55459,67822,8669,1042,5940,21904,27255,11681,https://images.gr-assets.com/books/1489957005m/4954833.jpg,https://images.gr-assets.com/books/1489957005s/4954833.jpg
1524,27161156,27161156,47200486,30,62300547,9780062300550.0,J.D. Vance,2016.0,Hillbilly Elegy. A Memoir of a Family and Culture in Crisis,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,eng,3.99,80737,105770,13146,1429,4680,21299,44927,33435,https://images.gr-assets.com/books/1463569814m/27161156.jpg,https://images.gr-assets.com/books/1463569814s/27161156.jpg
